,asset,time,AdrActCnt,HashRate,ReferenceRateUSD,TxCnt
535,eth,2020-12-08T00:00:00.000000000Z,498285,273.03896433,591.820095265926,1149816
536,eth,2020-12-09T00:00:00.000000000Z,496565,277.747662,554.318545295149,1150822
537,eth,2020-12-10T00:00:00.000000000Z,462934,274.5947981,574.214072355348,1092429
538,eth,2020-12-11T00:00:00.000000000Z,483189,267.45531192,560.450316890707,1122160
539,eth,2020-12-12T00:00:00.000000000Z,509468,270.36022117,545.483657510228,1092064
540,eth,2020-12-13T00:00:00.000000000Z,569270,275.08386802,568.545423261251,1142703
541,eth,2020-12-14T00:00:00.000000000Z,541545,265.93253758,590.522730625365,1241593
542,eth,2020-12-15T00:00:00.000000000Z,526599,267.98998758,586.470181297487,1215285
543,eth,2020-12-16T00:00:00.000000000Z,570129,269.28169617,589.000816832262,1261767
544,eth,2020-12-17T00:00:00.000000000Z,633044,271.28676723,636.205011104617,1342281
545,eth,2020-12-18T00:00:00.000000000Z,554504,272.90333489,642.788150204559,1193950
546,eth,2020-12-19T00:00:00.000000000Z,546564,269.42008856,652.01013056692,1162872
547,eth,2020-12-20T00:00:00.000000000Z,487968,274.24863511,659.714045002922,1074305
548,eth,2020-12-21T00:00:00.000000000Z,487201,276.80569449,638.561923436587,1146949
549,eth,2020-12-22T00:00:00.000000000Z,479420,276.05741972,612.546497369959,1147101
550,eth,2020-12-23T00:00:00.000000000Z,536115,282.24510795,634.17585622443,1254308
551,eth,2020-12-24T00:00:00.000000000Z,525234,275.9379285,588.508848042081,1142743
552,eth,2020-12-25T00:00:00.000000000Z,475861,268.84057805,611.893571595558,1140417
553,eth,2020-12-26T00:00:00.000000000Z,465782,278.42205189,625.840292518995,1139562
554,eth,2020-12-27T00:00:00.000000000Z,508702,275.00484262,635.806854120397,1177372
555,eth,2020-12-28T00:00:00.000000000Z,545718,289.037066,688.480685447107,1256783
556,eth,2020-12-29T00:00:00.000000000Z,520345,280.75428734,730.518296902396,1206703
557,eth,2020-12-30T00:00:00.000000000Z,522935,278.02170104,731.936295733489,1227653
558,eth,2020-12-31T00:00:00.000000000Z,489924,281.36748495,751.208063705435,1163876
559,eth,2021-01-01T00:00:00.000000000Z,511250,282.58949242,739.025849853887,1136712
560,eth,2021-01-02T00:00:00.000000000Z,516268,294.23280443,730.91432063121,1170839
561,eth,2021-01-03T00:00:00.000000000Z,584367,290.29336504,775.296622443016,1234419
562,eth,2021-01-04T00:00:00.000000000Z,624273,291.35660991,990.365324956166,1275169
563,eth,2021-01-05T00:00:00.000000000Z,592340,292.14770591,1030.31844886032,1258441
564,eth,2021-01-06T00:00:00.000000000Z,616836,293.76521286,1101.55981414378,1280434
565,eth,2021-01-07T00:00:00.000000000Z,659444,294.10535417,1199.35239976622,1298568
566,eth,2021-01-08T00:00:00.000000000Z,626952,302.33023725,1220.21421332554,1288953
567,eth,2021-01-09T00:00:00.000000000Z,613021,298.73984832,1219.88072121566,1231759
568,eth,2021-01-10T00:00:00.000000000Z,617780,305.52889392,1286.97022314436,1210603
569,eth,2021-01-11T00:00:00.000000000Z,640858,307.71293418,1265.43626750438,1280285
570,eth,2021-01-12T00:00:00.000000000Z,561907,310.90847903,1082.905685564,1165508
571,eth,2021-01-13T00:00:00.000000000Z,545700,312.07371192,1038.8394176505,1126532
572,eth,2021-01-14T00:00:00.000000000Z,570542,312.61845221,1127.92676271186,1184604
573,eth,2021-01-15T00:00:00.000000000Z,586641,313.02080852,1212.61922150789,1227187
574,eth,2021-01-16T00:00:00.000000000Z,575783,318.33597411,1167.64685096435,1193339
575,eth,2021-01-17T00:00:00.000000000Z,549860,309.41312267,1231.50994839275,1133096
576,eth,2021-01-18T00:00:00.000000000Z,557612,313.11891087,1242.04924137931,1217953
577,eth,2021-01-19T00:00:00.000000000Z,602799,316.70360384,1252.15644476914,1252236
578,eth,2021-01-20T00:00:00.000000000Z,567023,325.20304347,1386.08540385739,1213930
579,eth,2021-01-21T00:00:00.000000000Z,542409,319.22183685,1367.82303974284,1178190
580,eth,2021-01-22T00:00:00.000000000Z,534147,321.73992008,1132.69443191116,1182794
581,eth,2021-01-23T00:00:00.000000000Z,514786,329.09237149,1235.37204792519,1140666
582,eth,2021-01-24T00:00:00.000000000Z,516253,328.46416288,1232.76174810053,1117744
583,eth,2021-01-25T00:00:00.000000000Z,546624,334.48094959,1387.23029631794,1207263
584,eth,2021-01-26T00:00:00.000000000Z,562311,334.64095461,1325.60759380479,1194595
585,eth,2021-01-27T00:00:00.000000000Z,503736,342.21467102,1361.84900292227,1140980
586,eth,2021-01-28T00:00:00.000000000Z,555693,337.00542938,1245.93815055523,1190834
587,eth,2021-01-29T00:00:00.000000000Z,630359,331.54549206,1341.7747030976,1293963
588,eth,2021-01-30T00:00:00.000000000Z,604318,329.13450327,1383.40889538282,1218241
589,eth,2021-01-31T00:00:00.000000000Z,572249,341.82472789,1379.86854237288,1244924
590,eth,2021-02-01T00:00:00.000000000Z,578791,346.6046925,1317.346364173,1300451
591,eth,2021-02-02T00:00:00.000000000Z,607597,346.37354967,1369.95499357101,1302891
592,eth,2021-02-03T00:00:00.000000000Z,632493,342.32680463,1524.16825189947,1314906
593,eth,2021-02-04T00:00:00.000000000Z,637964,350.26535737,1659.52005435418,1309863
594,eth,2021-02-05T00:00:00.000000000Z,610442,351.10251709,1608.39752355348,1316904
595,eth,2021-02-06T00:00:00.000000000Z,632419,353.87958645,1720.47846616014,1227828
596,eth,2021-02-07T00:00:00.000000000Z,619186,365.97835371,1683.70779380479,1230638
597,eth,2021-02-08T00:00:00.000000000Z,629676,363.476337,1616.04266183518,1275739
598,eth,2021-02-09T00:00:00.000000000Z,604814,361.14660378,1743.54479135009,1327544
599,eth,2021-02-10T00:00:00.000000000Z,616673,363.30355939,1770.83282057276,1320357
600,eth,2021-02-11T00:00:00.000000000Z,613894,369.09787868,1748.21180596143,1270521
601,eth,2021-02-12T00:00:00.000000000Z,596108,377.5389341,1785.58308942139,1290300
602,eth,2021-02-13T00:00:00.000000000Z,565120,370.9207678,1846.45420058445,1252364
603,eth,2021-02-14T00:00:00.000000000Z,556676,381.12508595,1819.41280268849,1206665
604,eth,2021-02-15T00:00:00.000000000Z,572155,380.10819866,1811.5666792519,1210500
605,eth,2021-02-16T00:00:00.000000000Z,570877,380.64221443,1787.53062191701,1217916
606,eth,2021-02-17T00:00:00.000000000Z,585027,386.37331265,1780.61989596727,1258503
607,eth,2021-02-18T00:00:00.000000000Z,602485,377.56549184,1845.23994155465,1298425
608,eth,2021-02-19T00:00:00.000000000Z,629683,390.9955527,1932.41152659264,1323618
609,eth,2021-02-20T00:00:00.000000000Z,644880,385.63647675,1961.02429018118,1337507
610,eth,2021-02-21T00:00:00.000000000Z,605781,376.44332108,1912.80253489188,1233518
611,eth,2021-02-22T00:00:00.000000000Z,623584,393.79219533,1933.88384745763,1312178
612,eth,2021-02-23T00:00:00.000000000Z,629862,389.5195393,1771.20859848042,1302882
613,eth,2021-02-24T00:00:00.000000000Z,626252,397.80849506,1563.04562419638,1285208
614,eth,2021-02-25T00:00:00.000000000Z,618961,396.04577815,1616.56383693746,1232758
615,eth,2021-02-26T00:00:00.000000000Z,606678,398.27026159,1491.46385715956,1236241
616,eth,2021-02-27T00:00:00.000000000Z,568481,400.64260867,1442.30312273524,1202432
617,eth,2021-02-28T00:00:00.000000000Z,582699,399.78778377,1454.03216890707,1179859
618,eth,2021-03-01T00:00:00.000000000Z,580615,402.19354337,1425.38586674459,1185925
619,eth,2021-03-02T00:00:00.000000000Z,597128,404.50981154,1563.23598036236,1240182
620,eth,2021-03-03T00:00:00.000000000Z,560868,390.21922623,1489.87889421391,1235048
621,eth,2021-03-04T00:00:00.000000000Z,599915,393.35136653,1584.06700526008,1234903
622,eth,2021-03-05T00:00:00.000000000Z,524802,406.7887091,1538.02277644652,1208640
623,eth,2021-03-06T00:00:00.000000000Z,541924,419.19281406,1530.84029181765,1160519
624,eth,2021-03-07T00:00:00.000000000Z,501185,413.71881057,1659.83834599649,1180104
625,eth,2021-03-08T00:00:00.000000000Z,535335,414.69534379,1719.16063705435,1216417
626,eth,2021-03-09T00:00:00.000000000Z,576354,408.20398785,1826.12504734074,1275347
627,eth,2021-03-10T00:00:00.000000000Z,584652,413.19591931,1862.02863687902,1256065
628,eth,2021-03-11T00:00:00.000000000Z,625273,410.04184477,1803.4244905903,1284767
629,eth,2021-03-12T00:00:00.000000000Z,593965,406.01973454,1827.71346113384,1325679
630,eth,2021-03-13T00:00:00.000000000Z,592726,416.56167914,1768.50364453536,1293352
631,eth,2021-03-14T00:00:00.000000000Z,588107,424.3435589,1927.20756627703,1277890
632,eth,2021-03-15T00:00:00.000000000Z,594607,419.39736655,1874.14906195208,1321388
633,eth,2021-03-16T00:00:00.000000000Z,589999,428.0423862,1796.90510976037,1308992
634,eth,2021-03-17T00:00:00.000000000Z,570729,430.27462401,1796.95172822911,1272298
635,eth,2021-03-18T00:00:00.000000000Z,595484,425.92958927,1818.86739976622,1299760
636,eth,2021-03-19T00:00:00.000000000Z,596157,433.08878609,1781.64520666277,1291231
637,eth,2021-03-20T00:00:00.000000000Z,580711,443.41544638,1810.37383459965,1262309
638,eth,2021-03-21T00:00:00.000000000Z,588077,437.12551252,1812.74496884863,1206064
639,eth,2021-03-22T00:00:00.000000000Z,571996,433.83155339,1784.72563880771,1307460
640,eth,2021-03-23T00:00:00.000000000Z,602865,438.25751763,1689.11376779661,1298959
641,eth,2021-03-24T00:00:00.000000000Z,600217,435.96084497,1671.75213500877,1309468
642,eth,2021-03-25T00:00:00.000000000Z,633758,446.99377994,1586.88241320865,1349663
643,eth,2021-03-26T00:00:00.000000000Z,585052,457.8712416,1588.93212396259,1265836
644,eth,2021-03-27T00:00:00.000000000Z,587024,453.05299075,1695.66907773232,1230764
645,eth,2021-03-28T00:00:00.000000000Z,574675,456.8606684,1718.1190917592,1211918
646,eth,2021-03-29T00:00:00.000000000Z,577924,465.36069058,1685.16250900058,1269901
647,eth,2021-03-30T00:00:00.000000000Z,576687,464.73297163,1811.1432226768,1300973
648,eth,2021-03-31T00:00:00.000000000Z,607390,460.94919808,1840.87399678551,1354603
649,eth,2021-04-01T00:00:00.000000000Z,652694,468.39945627,1916.88001928697,1368006
650,eth,2021-04-02T00:00:00.000000000Z,660375,469.77835637,1971.24078258329,1358619
651,eth,2021-04-03T00:00:00.000000000Z,602032,472.51462173,2134.06883985973,1293333
652,eth,2021-04-04T00:00:00.000000000Z,600579,483.42363867,2025.14887843366,1197875
653,eth,2021-04-05T00:00:00.000000000Z,617293,492.8833312,2077.39558153127,1296946
654,eth,2021-04-06T00:00:00.000000000Z,621029,485.31986605,2099.52728872005,1335799
655,eth,2021-04-07T00:00:00.000000000Z,615252,498.88470787,2116.90126201052,1312638
656,eth,2021-04-08T00:00:00.000000000Z,625726,495.23828243,1985.39789129164,1284449
657,eth,2021-04-09T00:00:00.000000000Z,607159,491.754257,2078.55003594389,1300882
658,eth,2021-04-10T00:00:00.000000000Z,688534,498.24735293,2066.05360420807,1315016
659,eth,2021-04-11T00:00:00.000000000Z,649887,489.6763015,2130.18779029807,1256904
660,eth,2021-04-12T00:00:00.000000000Z,649920,516.42576558,2144.37211630625,1347983
661,eth,2021-04-13T00:00:00.000000000Z,641476,512.91157886,2142.82890011689,1350467
662,eth,2021-04-14T00:00:00.000000000Z,662089,511.04272052,2297.89169135009,1386341
663,eth,2021-04-15T00:00:00.000000000Z,605799,513.49266402,2430.29892869667,1197340
664,eth,2021-04-16T00:00:00.000000000Z,681905,491.60603111,2519.58225540619,1426977
665,eth,2021-04-17T00:00:00.000000000Z,692901,499.80973283,2428.35284687317,1453000
666,eth,2021-04-18T00:00:00.000000000Z,673448,507.62730894,2342.16061426067,1396766
667,eth,2021-04-19T00:00:00.000000000Z,716119,488.51134247,2243.48254529515,1476842
668,eth,2021-04-20T00:00:00.000000000Z,767283,507.70983399,2168.6250818235,1555560
669,eth,2021-04-21T00:00:00.000000000Z,771703,517.42785482,2328.50510870836,1565355
670,eth,2021-04-22T00:00:00.000000000Z,768202,513.73913411,2363.99523424898,1577266
671,eth,2021-04-23T00:00:00.000000000Z,755129,514.73035113,2419.70522676797,1537100
672,eth,2021-04-24T00:00:00.000000000Z,900893,517.11741368,2357.12506639392,1389103
673,eth,2021-04-25T00:00:00.000000000Z,905234,534.19451859,2236.58652717709,1389350
674,eth,2021-04-26T00:00:00.000000000Z,748796,537.08753362,2300.55654880187,1448466
675,eth,2021-04-27T00:00:00.000000000Z,766759,533.76416906,2526.05887901812,1448293
676,eth,2021-04-28T00:00:00.000000000Z,736099,545.75144934,2646.34933898305,1517604
677,eth,2021-04-29T00:00:00.000000000Z,734353,544.58643431,2740.23064289889,1530717
678,eth,2021-04-30T00:00:00.000000000Z,720859,542.41825376,2760.50726008182,1441230
679,eth,2021-05-01T00:00:00.000000000Z,808667,545.67770939,2770.29005821157,1427568
680,eth,2021-05-02T00:00:00.000000000Z,772483,544.03453728,2949.31864056107,1417458
681,eth,2021-05-03T00:00:00.000000000Z,773107,547.76410227,2952.47679661017,1488804
682,eth,2021-05-04T00:00:00.000000000Z,786367,563.20951663,3430.64827410871,1536119
683,eth,2021-05-05T00:00:00.000000000Z,789933,557.79848389,3274.89152846289,1518877
684,eth,2021-05-06T00:00:00.000000000Z,773968,570.10566701,3525.92409964933,1532197
685,eth,2021-05-07T00:00:00.000000000Z,756547,553.89241209,3500.54310403273,1527890
686,eth,2021-05-08T00:00:00.000000000Z,847017,567.8605115,3482.63239333723,1710882
687,eth,2021-05-09T00:00:00.000000000Z,894748,576.39783778,3886.76699649328,1716600
688,eth,2021-05-10T00:00:00.000000000Z,857448,575.90845624,3916.08141320865,1716489
689,eth,2021-05-11T00:00:00.000000000Z,868387,575.69888958,3954.28315780245,1716051
690,eth,2021-05-12T00:00:00.000000000Z,842506,576.52929334,4155.77199766219,1624077
691,eth,2021-05-13T00:00:00.000000000Z,883375,589.01110849,3975.50227118644,1588560
692,eth,2021-05-14T00:00:00.000000000Z,809164,591.25717482,3687.15909000585,1531689
693,eth,2021-05-15T00:00:00.000000000Z,771604,583.08935831,4086.70976446523,1472680
694,eth,2021-05-16T00:00:00.000000000Z,749768,601.33712435,3672.60174400935,1425115
695,eth,2021-05-17T00:00:00.000000000Z,729765,583.56577362,3565.84300116891,1446627
696,eth,2021-05-18T00:00:00.000000000Z,690475,598.86246674,3280.03027819988,1425053
697,eth,2021-05-19T00:00:00.000000000Z,795909,601.04117361,3368.23962887201,1461174
698,eth,2021-05-20T00:00:00.000000000Z,766729,610.97949292,2535.73623553478,1459146
699,eth,2021-05-21T00:00:00.000000000Z,700299,592.28389924,2777.92518293396,1367394
700,eth,2021-05-22T00:00:00.000000000Z,689227,591.81029567,2413.98438398597,1283663
701,eth,2021-05-23T00:00:00.000000000Z,753755,585.791697,2320.84220163647,1264253
702,eth,2021-05-24T00:00:00.000000000Z,696056,581.80271206,2105.59847983635,1312739
703,eth,2021-05-25T00:00:00.000000000Z,655006,579.44268645,2626.16846405611,1289446
704,eth,2021-05-26T00:00:00.000000000Z,687683,579.36632379,2696.5863798948,1326432
705,eth,2021-05-27T00:00:00.000000000Z,723157,573.5019441,2868.71953185272,1291385
706,eth,2021-05-28T00:00:00.000000000Z,646541,571.24641438,2743.10334950321,1305078
707,eth,2021-05-29T00:00:00.000000000Z,798571,567.54361217,2415.30300233781,1293425
708,eth,2021-05-30T00:00:00.000000000Z,736524,574.04441024,2288.85813150205,1280282
709,eth,2021-05-31T00:00:00.000000000Z,736541,569.66749498,2391.71209117475,1297889
710,eth,2021-06-01T00:00:00.000000000Z,680280,560.15974214,2699.21445762712,1274354
711,eth,2021-06-02T00:00:00.000000000Z,650349,570.47279616,2626.20154821742,1314178
712,eth,2021-06-03T00:00:00.000000000Z,687298,569.889071,2713.1598679135,1337711
713,eth,2021-06-04T00:00:00.000000000Z,713691,584.27111373,2858.60099824664,1301803
714,eth,2021-06-05T00:00:00.000000000Z,829614,585.2283072,2689.27742548217,1176676
715,eth,2021-06-06T00:00:00.000000000Z,809211,591.30271978,2604.97053763881,1134526
716,eth,2021-06-07T00:00:00.000000000Z,657176,587.58137089,2706.09854120397,1225549
717,eth,2021-06-08T00:00:00.000000000Z,616660,591.80990732,2600.15911221508,1221063
718,eth,2021-06-09T00:00:00.000000000Z,627838,580.11494615,2519.05763530099,1194275
719,eth,2021-06-10T00:00:00.000000000Z,656459,568.36394644,2605.63110461718,1188556
720,eth,2021-06-11T00:00:00.000000000Z,614211,568.9893852,2481.38075686733,1183286
721,eth,2021-06-12T00:00:00.000000000Z,692247,558.30088567,2345.03141963764,1131777
722,eth,2021-06-13T00:00:00.000000000Z,673559,553.99026151,2380.84033372297,1124736
723,eth,2021-06-14T00:00:00.000000000Z,633811,546.0858312,2504.64639216832,1188556
724,eth,2021-06-15T00:00:00.000000000Z,626558,567.10531909,2577.04473863238,1224101
725,eth,2021-06-16T00:00:00.000000000Z,589164,549.94703156,2552.74103641146,1201109
726,eth,2021-06-17T00:00:00.000000000Z,585530,548.34712391,2360.99938690824,1218956
727,eth,2021-06-18T00:00:00.000000000Z,576902,556.41927259,2368.38859555815,1170182
728,eth,2021-06-19T00:00:00.000000000Z,578685,533.78682894,2224.57531969608,1050189
729,eth,2021-06-20T00:00:00.000000000Z,641786,525.11271324,2174.75470251315,1057288
730,eth,2021-06-21T00:00:00.000000000Z,643760,499.6580036,2242.66345575687,1209567
731,eth,2021-06-22T00:00:00.000000000Z,665961,489.14823162,1900.39307790766,1297644
732,eth,2021-06-23T00:00:00.000000000Z,629109,474.12820997,1867.62379953244,1201974
733,eth,2021-06-24T00:00:00.000000000Z,656611,473.49838372,1962.11004383402,1207012
734,eth,2021-06-25T00:00:00.000000000Z,631565,460.76157875,1986.66540841613,1227331
735,eth,2021-06-26T00:00:00.000000000Z,683140,455.393707,1817.84698246639,1150460
736,eth,2021-06-27T00:00:00.000000000Z,709963,457.54877461,1801.97627527762,1104703
737,eth,2021-06-28T00:00:00.000000000Z,821105,465.30245476,1964.52191887785,1404100
738,eth,2021-06-29T00:00:00.000000000Z,677340,470.0425922,2079.27833594389,1264320
739,eth,2021-06-30T00:00:00.000000000Z,625497,474.99389036,2169.99023261251,1212214
740,eth,2021-07-01T00:00:00.000000000Z,616892,465.61288425,2272.2690578609,1211710
741,eth,2021-07-02T00:00:00.000000000Z,631727,473.34686128,2114.55608357686,1181574
742,eth,2021-07-03T00:00:00.000000000Z,656263,473.45519569,2149.99972472238,1122543
743,eth,2021-07-04T00:00:00.000000000Z,655655,477.37462352,2215.90323232028,1105343
744,eth,2021-07-05T00:00:00.000000000Z,620458,481.4229478,2325.91749795441,1147895
745,eth,2021-07-06T00:00:00.000000000Z,584335,487.57895658,2218.63208416131,1355421
746,eth,2021-07-07T00:00:00.000000000Z,589986,482.91835394,2318.10661835184,1290979
747,eth,2021-07-08T00:00:00.000000000Z,590368,487.56276291,2317.0795447107,1262627
748,eth,2021-07-09T00:00:00.000000000Z,595204,485.36205694,2118.9243308007,1223691
749,eth,2021-07-10T00:00:00.000000000Z,546313,503.73763316,2153.77373816482,1139265
750,eth,2021-07-11T00:00:00.000000000Z,579907,499.34302636,2117.0639672706,1101766
751,eth,2021-07-12T00:00:00.000000000Z,552707,503.391952,2140.19288661601,1191465
752,eth,2021-07-13T00:00:00.000000000Z,566015,481.60088277,2033.03133489188,1183412
753,eth,2021-07-14T00:00:00.000000000Z,590372,482.51914724,1939.6402729398,1223130
754,eth,2021-07-15T00:00:00.000000000Z,604456,490.93858506,1992.4420251315,1259972
755,eth,2021-07-16T00:00:00.000000000Z,570153,489.19602304,1912.8743012858,1199018
756,eth,2021-07-17T00:00:00.000000000Z,548368,497.74808552,1878.1075873758,1164624
757,eth,2021-07-18T00:00:00.000000000Z,535035,490.54088322,1896.9661233197,1168843
758,eth,2021-07-19T00:00:00.000000000Z,583929,502.50447416,1892.68808708358,1195218
759,eth,2021-07-20T00:00:00.000000000Z,588417,493.70017267,1822.20903623612,1192750
760,eth,2021-07-21T00:00:00.000000000Z,602196,500.87783137,1785.33395441262,1195171
761,eth,2021-07-22T00:00:00.000000000Z,592395,504.3762887,1985.49203565167,1202844
762,eth,2021-07-23T00:00:00.000000000Z,614920,506.06843366,2020.92230333139,1203397
763,eth,2021-07-24T00:00:00.000000000Z,629545,515.90896832,2112.71626434833,1225509
764,eth,2021-07-25T00:00:00.000000000Z,568298,522.79066736,2179.33793220339,1128848
765,eth,2021-07-26T00:00:00.000000000Z,653888,524.60245119,2187.44493687902,1260619
766,eth,2021-07-27T00:00:00.000000000Z,734086,519.82143182,2241.15922676797,1318124
767,eth,2021-07-28T00:00:00.000000000Z,693819,527.42252225,2286.22890005845,1300283
768,eth,2021-07-29T00:00:00.000000000Z,630678,532.02012647,2297.03134436002,1259128
769,eth,2021-07-30T00:00:00.000000000Z,627398,509.8591546,2384.45420572764,1242337
770,eth,2021-07-31T00:00:00.000000000Z,617087,529.37283424,2451.30431092928,1212322
771,eth,2021-08-01T00:00:00.000000000Z,611381,537.36099018,2544.37537592051,1190618
772,eth,2021-08-02T00:00:00.000000000Z,648782,548.16618575,2563.73753068381,1269470
773,eth,2021-08-03T00:00:00.000000000Z,599206,557.91061356,2619.04099941555,1219663
774,eth,2021-08-04T00:00:00.000000000Z,605815,562.14842353,2512.91529164231,1223841
775,eth,2021-08-05T00:00:00.000000000Z,527821,559.77945196,2727.93425365284,1159663
776,eth,2021-08-06T00:00:00.000000000Z,528549,557.20641127,2825.53530894214,1212021
777,eth,2021-08-07T00:00:00.000000000Z,515005,569.54874832,2888.0342554062,1198433
778,eth,2021-08-08T00:00:00.000000000Z,528092,565.46606747,3143.38030099357,1184278
779,eth,2021-08-09T00:00:00.000000000Z,515126,580.355844,3027.3480818235,1218594
780,eth,2021-08-10T00:00:00.000000000Z,521467,592.19049828,3158.26921624781,1212289
781,eth,2021-08-11T00:00:00.000000000Z,524068,571.47635849,3141.72382559907,1234409
782,eth,2021-08-12T00:00:00.000000000Z,527453,584.0450149,3168.56298947984,1195283
783,eth,2021-08-13T00:00:00.000000000Z,522903,580.96802428,3038.06152659264,1197050
784,eth,2021-08-14T00:00:00.000000000Z,500098,581.7362593,3316.4789421391,1159942
785,eth,2021-08-15T00:00:00.000000000Z,490026,574.88219793,3268.96369590883,1125295
786,eth,2021-08-16T00:00:00.000000000Z,542707,574.40654714,3310.72739333723,1253968
787,eth,2021-08-17T00:00:00.000000000Z,530632,584.27777246,3157.77383635301,1252163
788,eth,2021-08-18T00:00:00.000000000Z,513850,586.10723788,3020.57140093513,1201544
789,eth,2021-08-19T00:00:00.000000000Z,563049,608.04220711,3041.32005961426,1255453
790,eth,2021-08-20T00:00:00.000000000Z,562207,591.32415491,3173.97182279369,1260054
791,eth,2021-08-21T00:00:00.000000000Z,529227,604.92089289,3278.21872413793,1186758
792,eth,2021-08-22T00:00:00.000000000Z,512239,610.21120469,3234.70727819988,1183893
793,eth,2021-08-23T00:00:00.000000000Z,538782,592.14325137,3245.89347866745,1245624
794,eth,2021-08-24T00:00:00.000000000Z,521034,611.96923478,3322.63785096435,1247051
795,eth,2021-08-25T00:00:00.000000000Z,499357,613.05550585,3183.60909175921,1184780
796,eth,2021-08-26T00:00:00.000000000Z,498866,622.93130127,3228.70326125073,1175063
797,eth,2021-08-27T00:00:00.000000000Z,484938,617.00127733,3120.59653535944,1119072
798,eth,2021-08-28T00:00:00.000000000Z,507969,613.39126262,3270.01309877265,1131721
799,eth,2021-08-29T00:00:00.000000000Z,492973,616.15282191,3242.67174956166,1147150
800,eth,2021-08-30T00:00:00.000000000Z,518591,624.94848896,3230.91460140269,1198993
801,eth,2021-08-31T00:00:00.000000000Z,552052,629.38279391,3238.36036382233,1206314
802,eth,2021-09-01T00:00:00.000000000Z,557665,621.08112636,3431.94775306838,1225104
803,eth,2021-09-02T00:00:00.000000000Z,567055,645.24872426,3793.82968188194,1261258
804,eth,2021-09-03T00:00:00.000000000Z,512274,644.51431772,3791.89593600234,1198777
805,eth,2021-09-04T00:00:00.000000000Z,520029,635.21745594,3918.58263822326,1189085
806,eth,2021-09-05T00:00:00.000000000Z,497386,657.68332572,3886.23001350088,1136467
807,eth,2021-09-06T00:00:00.000000000Z,526972,653.4995611,3954.61792343659,1206493
808,eth,2021-09-07T00:00:00.000000000Z,558575,649.69806443,3928.83401098773,1308071
809,eth,2021-09-08T00:00:00.000000000Z,525185,663.41796321,3432.84963062537,1178449
810,eth,2021-09-09T00:00:00.000000000Z,531349,656.77756895,3507.77644915254,1219850
811,eth,2021-09-10T00:00:00.000000000Z,570844,661.12653219,3432.86342255991,1244706
812,eth,2021-09-11T00:00:00.000000000Z,627703,660.9197379,3204.17646580947,1249438
813,eth,2021-09-12T00:00:00.000000000Z,571553,685.32696129,3259.20964196376,1211328
814,eth,2021-09-13T00:00:00.000000000Z,631801,662.72345439,3417.71937288136,1267491
815,eth,2021-09-14T00:00:00.000000000Z,582577,664.22840541,3289.54985417884,1231240
816,eth,2021-09-15T00:00:00.000000000Z,573832,666.94772189,3419.67508416131,1207590
